Date,Market
2005-08-22,95.368263
2005-08-23,95.18914
2005-08-24,94.34037
2005-08-25,94.682999
2005-08-26,94.036682
2005-08-29,94.760849
2005-08-30,94.262505
2005-08-31,95.453911
2005-09-01,95.383827
2005-09-02,95.212502
2005-09-06,96.326065
2005-09-07,96.489601
2005-09-08,96.170334
2005-09-09,97.026924
2005-09-12,96.832245
2005-09-13,96.29493
2005-09-14,95.944519
2005-09-15,95.897781
2005-09-16,96.579689
2005-09-19,96.259064
2005-09-20,95.445778
2005-09-21,94.554253
2005-09-22,94.890518
2005-09-23,94.96875
2005-09-26,95.078209
2005-09-27,95.054749
2005-09-28,95.148598
2005-09-29,95.922791
2005-09-30,96.219963
2005-10-03,95.87587
2005-10-04,94.796684
2005-10-05,93.553276
2005-10-06,93.21698
2005-10-07,93.537636
2005-10-10,92.747795
2005-10-11,92.614861
2005-10-12,91.887581
2005-10-13,91.832809
2005-10-14,92.802528
2005-10-17,93.146622
2005-10-18,92.137787
2005-10-19,93.67057
2005-10-20,92.020538
2005-10-21,92.380249
2005-10-24,93.811325
2005-10-25,93.62368
2005-10-26,93.349968
2005-10-27,92.356789
2005-10-28,93.686195
2005-10-31,93.944283
2005-11-01,94.225807
2005-11-02,95.211143
2005-11-03,95.617798
2005-11-04,95.492691
2005-11-07,95.586533
2005-11-08,95.586533
2005-11-09,95.711678
2005-11-10,96.454559
2005-11-11,96.782997
2005-11-14,96.728271
2005-11-15,96.376366
2005-11-16,96.571884
2005-11-17,97.471207
2005-11-18,97.854393
2005-11-21,98.347084
2005-11-22,98.769371
2005-11-23,99.340218
2005-11-25,99.418427
2005-11-28,98.71463
2005-11-29,98.605148
2005-11-30,98.073372
2005-12-01,99.074364
2005-12-02,99.199471
2005-12-05,98.988335
2005-12-06,99.176033
2005-12-07,98.597328
2005-12-08,98.53476
2005-12-09,98.792816
2005-12-12,98.886665
2005-12-13,99.559212
2005-12-14,99.950233
2005-12-15,99.660858
2005-12-16,99.340103
2005-12-19,98.829094
2005-12-20,98.923447
2005-12-21,99.080666
2005-12-22,99.599541
2005-12-23,99.654564
2005-12-27,98.640396
2005-12-28,98.860565
2005-12-29,98.420311
2005-12-30,97.885689
2006-01-03,99.607399
2006-01-04,100.079086
2006-01-05,100.141991
2006-01-06,100.975342
2006-01-09,101.234772
2006-01-10,101.336975
2006-01-11,101.659294
2006-01-12,101.258369
2006-01-13,101.164017
2006-01-17,100.888832
2006-01-18,100.4879
2006-01-19,100.873131
2006-01-20,99.033508
2006-01-23,99.387291
2006-01-24,99.489471
2006-01-25,99.575981
2006-01-26,100.126297
2006-01-27,101.05397
2006-01-30,100.975342
2006-01-31,100.23632
2006-02-01,100.93602
2006-02-02,99.764641
2006-02-03,99.269348
2006-02-06,99.528793
2006-02-07,98.648262
2006-02-08,99.544518
2006-02-09,99.379433
2006-02-10,99.560242
2006-02-13,99.379433
2006-02-14,100.432884
2006-02-15,100.786674
2006-02-16,101.541397
2006-02-17,101.266212
2006-02-21,101.014656
2006-02-22,101.627846
2006-02-23,101.47847
2006-02-24,101.737938
2006-02-27,101.777206
2006-02-28,100.810249
2006-03-01,101.706467
2006-03-02,101.698586
2006-03-03,101.226891
2006-03-06,100.763069
2006-03-07,100.605865
2006-03-08,100.8181
2006-03-09,100.141991
2006-03-10,101.093246
2006-03-13,101.281944
2006-03-14,102.343292
2006-03-15,102.79924
2006-03-16,103.011505
2006-03-17,103.097542
2006-03-20,102.931778
2006-03-21,102.284561
2006-03-22,102.908112
2006-03-23,102.695007
2006-03-24,102.773926
2006-03-27,102.623985
2006-03-28,101.992546
2006-03-29,102.631836
2006-03-30,102.450333
2006-03-31,102.474007
2006-04-03,102.395081
2006-04-04,103.050186
2006-04-05,103.405365
2006-04-06,103.294876
2006-04-07,102.245117
2006-04-10,102.402969
2006-04-11,101.534744
2006-04-12,101.724182
2006-04-13,101.590004
2006-04-17,101.550545
2006-04-18,103.160698
2006-04-19,103.357994
2006-04-20,103.500107
2006-04-21,103.515869
2006-04-24,103.326431
2006-04-25,102.900223
2006-04-26,102.923874
2006-04-27,103.421143
2006-04-28,103.768448
2006-05-01,102.923874
2006-05-02,103.697395
2006-05-03,103.310631
2006-05-04,103.681587
2006-05-05,104.597191
2006-05-08,104.470894
2006-05-09,104.676125
2006-05-10,104.620895
2006-05-11,103.357994
2006-05-12,102.008324
2006-05-15,102.213524
2006-05-16,102.063568
2006-05-17,100.121918
2006-05-18,99.616745
2006-05-19,100.319214
2006-05-22,99.553627
2006-05-23,98.795898
2006-05-24,99.585182
2006-05-25,100.816498
2006-05-26,101.329529
2006-05-30,99.529945
2006-05-31,100.64283
2006-06-01,101.605766
2006-06-02,101.818878
2006-06-05,100.335014
2006-06-06,100.090324
2006-06-07,99.340508
2006-06-08,99.253654
2006-06-09,98.937958
2006-06-12,97.86454
2006-06-13,96.727951
2006-06-14,97.477791
2006-06-15,99.545731
2006-06-16,98.820328
2006-06-19,98.043396
2006-06-20,98.376358
2006-06-21,99.105736
2006-06-22,98.669693
2006-06-23,98.653847
2006-06-26,99.089882
2006-06-27,98.233658
2006-06-28,98.899605
2006-06-29,100.897423
2006-06-30,100.905327
2006-07-03,101.317581
2006-07-05,100.738869
2006-07-06,101.032181
2006-07-07,100.374168
2006-07-10,100.564415
2006-07-11,101.008408
2006-07-12,99.930222
2006-07-13,98.305008
2006-07-14,97.924477
2006-07-17,97.781776
2006-07-18,98.281212
2006-07-19,99.644844
2006-07-20,98.963013
2006-07-21,98.26535
2006-07-24,100.05706
2006-07-25,100.413818
2006-07-26,100.548599
2006-07-27,100.453453
2006-07-28,101.460289
2006-07-31,101.357208
2006-08-01,100.857765
2006-08-02,101.539566
2006-08-03,101.809105
2006-08-04,101.634682
2006-08-07,101.396858
2006-08-08,101.008408
2006-08-09,100.667503
2006-08-10,100.9767
2006-08-11,100.691299
2006-08-14,100.770576
2006-08-15,101.975601
2006-08-16,102.82386
2006-08-17,103.085495
2006-08-18,103.608711
2006-08-21,103.164787
2006-08-22,103.156837
2006-08-23,102.871437
2006-08-24,102.784225
2006-08-25,102.911095
2006-08-28,103.402596
2006-08-29,103.521523
2006-08-30,103.584938
2006-08-31,103.569115
2006-09-01,104.187469
2006-09-05,104.385635
2006-09-06,103.466026
2006-09-07,102.990356
2006-09-08,103.283684
2006-09-11,103.386757
2006-09-12,104.401512
2006-09-13,104.821716
2006-09-14,104.82962
2006-09-15,105.075676
2006-09-18,105.218948
2006-09-19,104.956192
2006-09-20,105.513603
2006-09-21,105.004013
2006-09-22,104.685463
2006-09-25,105.489723
2006-09-26,106.365601
2006-09-27,106.493027
2006-09-28,106.453217
2006-09-29,106.365601
2006-10-02,105.967484
2006-10-03,106.19043
2006-10-04,107.43261
2006-10-05,107.639618
2006-10-06,107.504272
2006-10-09,107.568001
2006-10-10,107.711319
2006-10-11,107.5839
2006-10-12,108.515549
2006-10-13,108.79422
2006-10-16,108.961449
2006-10-17,108.619064
2006-10-18,108.762367
2006-10-19,108.937546
2006-10-20,108.961449
2006-10-23,109.46312
2006-10-24,109.789574
2006-10-25,110.163834
2006-10-26,110.50621
2006-10-27,109.813492
2006-10-30,109.733803
2006-10-31,109.71788
2006-11-01,108.977386
2006-11-02,108.913704
2006-11-03,108.722549
2006-11-06,109.94883
2006-11-07,110.370811
2006-11-08,110.609741
2006-11-09,110.028427
2006-11-10,110.076225
2006-11-13,110.346947
2006-11-14,111.175064
2006-11-15,111.493622
2006-11-16,111.780258
2006-11-17,111.81208
2006-11-20,111.875801
2006-11-21,111.987297
2006-11-22,112.210251
2006-11-24,111.756332
2006-11-27,110.219582
2006-11-28,110.697327
2006-11-29,111.851913
2006-11-30,111.899673
2006-12-01,111.652832
2006-12-04,112.504837
2006-12-05,112.990578
2006-12-06,112.894997
2006-12-07,112.401337
2006-12-08,112.60833
2006-12-11,112.934845
2006-12-12,112.84726
2006-12-13,112.966682
2006-12-14,113.96196
2006-12-15,113.97242
2006-12-18,113.660149
2006-12-19,113.876335
2006-12-20,113.812325
2006-12-21,113.395897
2006-12-22,112.69928
2006-12-26,113.363899
2006-12-27,114.108521
2006-12-28,113.868317
2006-12-29,113.395897
2007-01-03,113.195763
2007-01-04,113.435982
2007-01-05,112.531204
2007-01-08,113.05159
2007-01-09,112.955551
2007-01-10,113.331841
2007-01-11,113.828308
2007-01-12,114.6931
2007-01-16,114.46888
2007-01-17,114.516922
2007-01-18,114.132584
2007-01-19,114.35675
2007-01-22,114.00444
2007-01-23,114.340729
2007-01-24,115.261566
2007-01-25,113.908348
2007-01-26,113.804276
2007-01-29,113.740227
2007-01-30,114.332695
2007-01-31,115.101433
2007-02-01,115.790039
2007-02-02,115.950127
2007-02-05,115.982193
2007-02-06,116.014221
2007-02-07,116.270485
2007-02-08,116.118317
2007-02-09,115.253563
2007-02-12,114.861198
2007-02-13,115.830048
2007-02-14,116.590752
2007-02-15,116.742882
2007-02-16,116.686813
2007-02-20,116.935066
2007-02-21,116.886948
2007-02-22,116.798935
2007-02-23,116.342499
2007-02-26,116.238396
2007-02-27,111.69841
2007-02-28,112.843422
2007-03-01,112.507126
2007-03-02,111.033859
2007-03-05,109.976921
2007-03-06,111.858582
2007-03-07,111.746445
2007-03-08,112.691345
2007-03-09,112.723328
2007-03-12,112.891464
2007-03-13,110.697548
2007-03-14,111.522278
2007-03-15,111.674416
2007-03-16,111.361694
2007-03-19,112.704178
2007-03-20,113.323135
2007-03-21,115.188148
2007-03-22,115.099739
2007-03-23,115.268547
2007-03-26,115.115814
2007-03-27,114.842545
2007-03-28,114.006447
2007-03-29,114.127007
2007-03-30,114.151169
2007-04-02,114.279785
2007-04-03,115.509705
2007-04-04,115.638367
2007-04-05,115.951851
2007-04-09,116.112579
2007-04-10,116.249275
2007-04-11,115.775009
2007-04-12,116.289474
2007-04-13,116.820061
2007-04-16,117.929398
2007-04-17,118.242897
2007-04-18,118.387634
2007-04-19,118.355492
2007-04-20,119.472832
2007-04-23,119.022697
2007-04-24,119.070908
2007-04-25,120.164162
2007-04-26,120.300827
2007-04-27,120.204384
2007-04-30,119.207573
2007-05-01,119.513039
2007-05-02,120.21241
2007-05-03,120.863533
2007-05-04,121.321777
2007-05-07,121.345901
2007-05-08,121.18515
2007-05-09,121.514717
2007-05-10,120.244637
2007-05-11,121.273544
2007-05-14,121.008255
2007-05-15,121.040482
2007-05-16,121.868439
2007-05-17,121.627258
2007-05-18,122.688385
2007-05-21,122.6241
2007-05-22,122.527618
2007-05-23,122.543663
2007-05-24,121.434326
2007-05-25,121.940773
2007-05-29,122.382919
2007-05-30,123.379761
2007-05-31,123.251137
2007-06-01,123.862007
2007-06-04,123.878136
2007-06-05,123.387718
2007-06-06,122.061356
2007-06-07,119.858742
2007-06-08,121.418259
2007-06-11,121.627258
2007-06-12,120.300827
2007-06-13,122.101563
2007-06-14,122.881241
2007-06-15,123.580467
2007-06-18,123.435219
2007-06-19,123.741928
2007-06-20,122.022301
2007-06-21,122.700462
2007-06-22,121.546005
2007-06-25,120.964684
2007-06-26,119.721352
2007-06-27,121.424873
2007-06-28,121.408737
2007-06-29,121.449066
2007-07-02,122.54705
2007-07-03,122.991135
2007-07-05,122.861969
2007-07-06,123.507843
2007-07-09,123.604713
2007-07-10,121.844704
2007-07-11,122.708565
2007-07-12,124.646187
2007-07-13,125.01757
2007-07-16,125.00145
2007-07-17,124.936806
2007-07-18,124.7108
2007-07-19,125.195175
2007-07-20,123.927635
2007-07-23,124.307098
2007-07-24,122.151497
2007-07-25,122.401741
2007-07-26,119.50341
2007-07-27,117.153976
2007-07-30,118.986679
2007-07-31,117.646484
2007-08-01,118.219704
2007-08-02,119.164291
2007-08-03,116.096382
2007-08-06,118.042099
2007-08-07,119.301552
2007-08-08,120.964684
2007-08-09,117.380074
2007-08-10,116.831078
2007-08-13,117.250877
2007-08-14,115.458549
2007-08-15,113.868111
2007-08-16,114.723854
2007-08-17,116.831078
2007-08-20,116.774582
2007-08-21,117.008682
2007-08-22,118.397339
2007-08-23,118.292404
2007-08-24,119.753693
2007-08-27,118.639534
2007-08-28,116.031807
2007-08-29,118.308525
2007-08-30,117.993629
2007-08-31,119.156189
2007-09-04,120.359169
2007-09-05,119.317665
2007-09-06,119.592209
2007-09-07,117.929054
2007-09-10,117.70298
2007-09-11,119.075493
2007-09-12,119.382263
2007-09-13,120.221901
2007-09-14,120.213867
2007-09-17,119.567986
2007-09-18,123.087997
2007-09-19,123.814583
2007-09-20,122.942673
2007-09-21,123.274429
2007-09-24,123.04731
2007-09-25,122.803986
2007-09-26,123.452919
2007-09-27,124.182976
2007-09-28,123.769295
2007-10-01,125.164513
2007-10-02,124.994164
2007-10-03,124.742706
2007-10-04,124.937363
2007-10-05,126.421799
2007-10-08,125.748543
2007-10-09,126.932831
2007-10-10,126.722008
2007-10-11,126.113541
2007-10-12,126.811172
2007-10-15,125.740379
2007-10-16,124.742706
2007-10-17,125.123917
2007-10-18,124.669647
2007-10-19,121.408752
2007-10-22,122.114502
2007-10-23,123.104042
2007-10-24,122.876968
2007-10-25,123.169037
2007-10-26,124.612862
2007-10-29,125.026604
2007-10-30,124.158669
2007-10-31,125.448433
2007-11-01,122.511925
2007-11-02,122.649857
2007-11-05,121.717026
2007-11-06,123.355537
2007-11-07,119.981079
2007-11-08,119.372711
2007-11-09,117.734108
2007-11-12,116.566032
2007-11-13,120.118988
2007-11-14,119.786377
2007-11-15,118.058586
2007-11-16,118.261406
2007-11-19,116.614685
2007-11-20,117.328499
2007-11-21,114.927437
2007-11-23,116.914833
2007-11-26,114.335297
2007-11-27,115.649414
2007-11-28,119.348366
2007-11-29,119.388885
2007-11-30,120.589432
2007-12-03,119.794495
2007-12-04,118.72377
2007-12-05,120.711105
2007-12-06,122.438957
2007-12-07,122.414589
2007-12-10,123.363663
2007-12-11,119.981079
2007-12-12,121.165337
2007-12-13,120.91394
2007-12-14,119.380806
2007-12-17,117.677254
2007-12-18,118.334396
2007-12-19,118.334396
2007-12-20,119.080666
2007-12-21,120.797295
2007-12-24,121.69426
2007-12-26,121.955254
2007-12-27,120.422134
2007-12-28,120.120407
2007-12-31,119.23156
2008-01-02,118.187706
2008-01-03,118.130646
2008-01-04,115.235657
2008-01-07,115.137802
2008-01-08,113.278519
2008-01-09,114.469116
2008-01-10,115.21936
2008-01-11,114.289719
2008-01-14,115.21125
2008-01-15,112.675064
2008-01-16,111.704628
2008-01-17,108.809685
2008-01-18,107.692467
2008-01-22,106.599724
2008-01-23,109.160347
2008-01-24,110.081833
2008-01-25,108.491653
2008-01-28,110.285713
2008-01-29,110.832069
2008-01-30,110.016602
2008-01-31,112.022667
2008-02-01,113.824905
2008-02-04,112.389679
2008-02-05,109.380516
2008-02-06,108.499779
2008-02-07,109.217407
2008-02-08,108.516136
2008-02-11,109.070641
2008-02-12,110.081833
2008-02-13,111.207207
2008-02-14,110.228615
2008-02-15,110.20414
2008-02-19,110.514008
2008-02-20,110.840218
2008-02-21,109.918716
2008-02-22,110.595581
2008-02-25,111.990051
2008-02-26,112.829994
2008-02-27,112.71582
2008-02-28,111.614922
2008-02-29,109.127731
2008-03-03,108.866753
2008-03-04,108.450867
2008-03-05,109.13588
2008-03-06,106.876984
2008-03-07,105.776108
2008-03-10,104.381592
2008-03-11,108.132828
2008-03-12,107.121635
2008-03-13,107.358116
2008-03-14,105.694557
2008-03-17,104.626266
2008-03-18,108.972771
2008-03-19,106.273544
2008-03-20,108.242012
2008-03-24,110.40554
2008-03-25,110.51207
2008-03-26,109.159851
2008-03-27,108.815674
2008-03-28,107.774895
2008-03-31,108.151886
2008-04-01,111.954422
2008-04-02,112.028183
2008-04-03,112.306839
2008-04-04,112.183899
2008-04-07,112.241287
2008-04-08,112.126526
2008-04-09,111.315201
2008-04-10,111.470932
2008-04-11,109.307404
2008-04-14,108.938576
2008-04-15,109.192665
2008-04-16,112.151115
2008-04-17,112.315025
2008-04-18,113.486969
2008-04-21,113.544273
2008-04-22,113.044395
2008-04-23,112.864113
2008-04-24,113.355827
2008-04-25,114.404808
2008-04-28,114.429367
2008-04-29,113.978661
2008-04-30,113.306641
2008-05-01,115.650482
2008-05-02,115.970055
2008-05-05,115.412773
2008-05-06,116.412605
2008-05-07,114.339249
2008-05-08,114.044167
2008-05-09,113.8311
2008-05-12,115.109589
2008-05-13,115.125961
2008-05-14,115.363609
2008-05-15,116.805984
2008-05-16,116.91256
2008-05-19,117.232109
2008-05-20,116.281487
2008-05-21,114.314667
2008-05-22,114.331039
2008-05-23,112.798553
2008-05-27,113.634445
2008-05-28,114.158951
2008-05-29,114.732574
2008-05-30,115.019432
2008-06-02,113.8311
2008-06-03,113.16732
2008-06-04,113.109924
2008-06-05,115.371834
2008-06-06,111.692184
2008-06-09,111.962646
2008-06-10,111.40535
2008-06-11,109.766319
2008-06-12,110.184288
2008-06-13,111.577446
2008-06-16,111.643005
2008-06-17,111.102112
2008-06-18,110.020348
2008-06-19,110.159714
2008-06-20,108.371635
2008-06-23,108.264534
2008-06-24,108.0504
2008-06-25,108.561028
2008-06-26,105.612488
2008-06-27,105.035965
2008-06-30,105.406578
2008-07-01,105.736031
2008-07-02,103.92408
2008-07-03,104.031158
2008-07-07,102.968681
2008-07-08,104.797112
2008-07-09,102.779251
2008-07-10,103.199318
2008-07-11,101.996773
2008-07-14,101.074356
2008-07-15,99.649513
2008-07-16,102.095657
2008-07-17,103.116913
2008-07-18,103.759354
2008-07-21,103.817024
2008-07-22,104.994789
2008-07-23,105.56308
2008-07-24,103.372246
2008-07-25,103.347557
2008-07-28,101.832085
2008-07-29,104.006424
2008-07-30,105.859573
2008-07-31,104.45945
2008-08-01,103.907578
2008-08-04,102.943954
2008-08-05,105.719582
2008-08-06,106.189003
2008-08-07,104.607674
2008-08-08,106.551407
2008-08-11,107.655052
2008-08-12,106.534958
2008-08-13,105.892502
2008-08-14,106.691414
2008-08-15,107.21032
2008-08-18,105.744278
2008-08-19,104.591209
2008-08-20,105.077148
2008-08-21,105.258331
2008-08-22,106.782028
2008-08-25,104.615921
2008-08-26,104.920639
2008-08-27,105.941963
2008-08-28,107.226776
2008-08-29,106.073692
2008-09-02,105.41481
2008-09-03,105.324226
2008-09-04,102.15329
2008-09-05,102.474503
2008-09-08,104.591209
2008-09-09,101.486176
2008-09-10,101.89798
2008-09-11,103.372246
2008-09-12,103.849953
2008-09-15,98.908249
2008-09-16,100.563728
2008-09-17,96.042076
2008-09-18,98.891792
2008-09-19,102.81916
2008-09-22,100.491379
2008-09-23,98.205048
2008-09-24,98.519844
2008-09-25,100.060623
2008-09-26,100.110313
2008-09-29,92.265526
2008-09-30,96.084389
2008-10-01,96.14238
2008-10-02,92.654854
2008-10-03,91.403999
2008-10-06,86.748482
2008-10-07,82.86335
2008-10-08,80.77581
2008-10-09,75.134544
2008-10-10,73.31208
2008-10-13,83.956833
2008-10-14,82.714218
2008-10-15,74.57119
2008-10-16,77.677681
2008-10-17,77.21376
2008-10-20,81.852715
2008-10-21,79.408989
2008-10-22,75.084816
2008-10-23,75.95462
2008-10-24,72.102615
2008-10-27,69.542931
2008-10-28,77.669373
2008-10-29,77.106087
2008-10-30,79.773468
2008-10-31,80.212509
2008-11-03,80.444489
2008-11-04,83.178146
2008-11-05,79.682335
2008-11-06,75.267059
2008-11-07,77.75222
2008-11-10,76.733307
2008-11-11,74.364113
2008-11-12,71.091988
2008-11-13,75.523849
2008-11-14,71.7547
2008-11-17,70.802071
2008-11-18,72.135757
2008-11-19,67.513374
2008-11-20,62.501625
2008-11-21,65.873154
2008-11-24,70.437584
2008-11-25,70.959465
2008-11-26,73.701393
2008-11-28,74.629189
2008-12-01,68.018677
2008-12-02,70.636406
2008-12-03,72.334602
2008-12-04,70.661247
2008-12-05,72.839912
2008-12-08,75.383026
2008-12-09,74.140465
2008-12-10,74.645775
2008-12-11,72.848198
2008-12-12,73.718002
2008-12-15,72.690788
2008-12-16,76.112007
2008-12-17,75.374718
2008-12-18,73.966499
2008-12-19,73.6483
2008-12-22,72.704643
2008-12-23,71.953056
2008-12-24,72.370621
2008-12-26,72.788185
2008-12-29,72.579384
2008-12-30,74.299728
2008-12-31,75.360291
2009-01-02,77.631798
2009-01-05,77.539917
2009-01-06,78.057693
2009-01-07,75.719383
2009-01-08,76.028366
2009-01-09,74.399918
2009-01-12,72.612778
2009-01-13,72.746407
2009-01-14,70.458199
2009-01-15,70.483246
2009-01-16,71.034431
2009-01-20,67.284782
2009-01-21,70.190964
2009-01-22,69.105324
2009-01-23,69.405968
2009-01-26,69.881973
2009-01-27,70.591812
2009-01-28,72.980232
2009-01-29,70.608528
2009-01-30,69.172134
2009-02-02,68.963371
2009-02-03,69.932068
2009-02-04,69.589668
2009-02-05,70.625214
2009-02-06,72.63784
2009-02-09,72.73806
2009-02-10,69.405968
2009-02-11,69.815147
2009-02-12,69.865273
2009-02-13,69.113663
2009-02-17,66.157379
2009-02-18,65.998718
2009-02-19,65.288864
2009-02-20,64.65419
2009-02-23,62.340942
2009-02-24,64.704292
2009-02-25,64.194893
2009-02-26,63.151016
2009-02-27,61.739662
2009-03-02,58.958729
2009-03-03,58.51614
2009-03-04,59.902409
2009-03-05,57.455555
2009-03-06,57.555756
2009-03-09,56.879322
2009-03-10,60.269875
2009-03-11,60.662354
2009-03-12,63.050785
2009-03-13,63.543507
2009-03-16,63.351421
2009-03-17,65.288864
2009-03-18,66.750298
2009-03-19,65.923538
2009-03-20,64.519753
2009-03-23,69.154167
2009-03-24,67.791611
2009-03-25,68.506516
2009-03-26,69.902756
2009-03-27,68.64109
2009-03-30,66.269249
2009-03-31,66.883247
2009-04-01,68.17852
2009-04-02,70.171883
2009-04-03,70.870003
2009-04-06,70.314896
2009-04-07,68.674759
2009-04-08,69.414917
2009-04-09,72.17366
2009-04-13,72.190498
2009-04-14,70.945679
2009-04-15,71.702652
2009-04-16,72.754036
2009-04-17,73.241852
2009-04-20,70.171883
2009-04-21,71.542854
2009-04-22,71.105469
2009-04-23,71.803589
2009-04-24,72.888596
2009-04-27,72.198898
2009-04-28,71.971802
2009-04-29,73.502563
2009-04-30,73.527817
2009-05-01,73.923126
2009-05-04,76.437996
2009-05-05,76.177216
2009-05-06,77.497742
2009-05-07,76.42115
2009-05-08,78.204277
2009-05-11,76.740791
2009-05-12,76.513695
2009-05-13,74.58757
2009-05-14,75.226807
2009-05-15,74.612823
2009-05-18,76.732353
2009-05-19,76.639847
2009-05-20,76.126793
2009-05-21,75.033379
2009-05-22,74.873558
2009-05-26,76.791252
2009-05-27,75.420288
2009-05-28,76.471626
2009-05-29,77.82576
2009-06-01,79.709816
2009-06-02,79.7771
2009-06-03,78.767799
2009-06-04,79.507942
2009-06-05,79.524765
2009-06-08,79.196747
2009-06-09,79.600479
2009-06-10,79.398621
2009-06-11,79.751862
2009-06-12,79.970535
2009-06-15,78.136986
2009-06-16,77.077202
2009-06-17,77.001488
2009-06-18,77.565041
2009-06-19,77.850945
2009-06-22,75.516411
2009-06-23,75.575653
2009-06-24,76.226906
2009-06-25,77.884773
2009-06-26,77.681755
2009-06-29,78.409195
2009-06-30,77.774818
2009-07-01,78.096214
2009-07-02,75.964706
2009-07-06,75.956268
2009-07-07,74.484489
2009-07-08,74.433746
2009-07-09,74.577538
2009-07-10,74.399918
2009-07-13,76.210014
2009-07-14,76.64138
2009-07-15,78.882866
2009-07-16,78.755981
2009-07-17,79.618736
2009-07-20,80.464577
2009-07-21,80.836746
2009-07-22,80.819824
2009-07-23,82.604561
2009-07-24,82.942879
2009-07-27,83.188164
2009-07-28,82.79908
2009-07-29,82.596107
2009-07-30,83.458832
2009-07-31,83.577255
2009-08-03,84.955986
2009-08-04,85.175865
2009-08-05,84.930603
2009-08-06,84.490776
2009-08-07,85.598808
2009-08-10,85.421165
2009-08-11,84.355415
2009-08-12,85.260468
2009-08-13,85.911766
2009-08-14,85.252022
2009-08-17,83.154335
2009-08-18,83.814079
2009-08-19,84.549973
2009-08-20,85.421165
2009-08-21,87.095947
2009-08-24,87.087486
2009-08-25,87.25666
2009-08-26,87.265106
2009-08-27,87.459641
2009-08-28,87.442726
2009-08-31,86.664581
2009-09-01,84.75296
2009-09-02,84.431549
2009-09-03,85.133583
2009-09-04,86.326241
2009-09-08,87.070564
2009-09-09,87.738792
2009-09-10,88.635376
2009-09-11,88.618439
2009-09-14,89.04982
2009-09-15,89.422005
2009-09-16,90.775352
2009-09-17,90.640007
2009-09-18,90.697792
2009-09-21,90.468338
2009-09-22,90.995232
2009-09-23,90.238876
2009-09-24,89.24453
2009-09-25,88.7686
2009-09-28,90.357864
2009-09-29,90.085869
2009-09-30,89.737457
2009-10-01,87.510803
2009-10-02,87.102882
2009-10-05,88.403137
2009-10-06,89.669449
2009-10-07,89.915939
2009-10-08,90.604309
2009-10-09,91.156731
2009-10-12,91.513664
2009-10-13,91.326706
2009-10-14,92.898956
2009-10-15,93.238884
2009-10-16,92.542
2009-10-19,93.306892
2009-10-20,92.813965
2009-10-21,91.981087
2009-10-22,92.915962
2009-10-23,91.853607
2009-10-26,90.859276
2009-10-27,90.44281
2009-10-28,88.734589
2009-10-29,90.638298
2009-10-30,88.012207
2009-11-02,88.658119
2009-11-03,88.938576
2009-11-04,89.168022
2009-11-05,90.80825
2009-11-06,91.046242
2009-11-09,93.119926
2009-11-10,93.136925
2009-11-11,93.612846
2009-11-12,92.66098
2009-11-13,93.162407
2009-11-16,94.513695
2009-11-17,94.624191
2009-11-18,94.564674
2009-11-19,93.332382
2009-11-20,93.000938
2009-11-23,94.182266
2009-11-24,94.326736
2009-11-25,94.65818
2009-11-27,93.119926
2009-11-30,93.434395
2009-12-01,94.590202
2009-12-02,94.547676
2009-12-03,93.808296
2009-12-04,94.343735
2009-12-07,94.199249
2009-12-08,93.153915
2009-12-09,93.502357
2009-12-10,94.029274
2009-12-11,94.428711
2009-12-14,95.074615
2009-12-15,94.632668
2009-12-16,94.777138
2009-12-17,93.638344
2009-12-18,94.168091
2009-12-21,95.125069
2009-12-22,95.466843
2009-12-23,95.654823
2009-12-24,96.107674
2009-12-28,96.312744
2009-12-29,96.176018
2009-12-30,96.14183
2009-12-31,95.21907
2010-01-04,96.833946
2010-01-05,97.090271
2010-01-06,97.158661
2010-01-07,97.568771
2010-01-08,97.893463
2010-01-11,98.030159
2010-01-12,97.115906
2010-01-13,97.93618
2010-01-14,98.201057
2010-01-15,97.098839
2010-01-19,98.312141
2010-01-20,97.312408
2010-01-21,95.441216
2010-01-22,93.313667
2010-01-25,93.792122
2010-01-26,93.399094
2010-01-27,93.84343
2010-01-28,92.766815
2010-01-29,91.75856
2010-02-01,93.185493
2010-02-02,94.313339
2010-02-03,93.84343
2010-02-04,90.946846
2010-02-05,91.134834
2010-02-08,90.476906
2010-02-09,91.613304
2010-02-10,91.433899
2010-02-11,92.390854
2010-02-12,92.31395
2010-02-16,93.766502
2010-02-17,94.2108
2010-02-18,94.766243
2010-02-19,94.96273
2010-02-22,94.979813
2010-02-23,93.826309
2010-02-24,94.689323
2010-02-25,94.561142
2010-02-26,94.620926
2010-03-01,95.603539
2010-03-02,95.868439
2010-03-03,95.953873
2010-03-04,96.244377
2010-03-05,97.620026
2010-03-08,97.637108
2010-03-09,97.799477
2010-03-10,98.235222
2010-03-11,98.645363
2010-03-12,98.653923
2010-03-15,98.679543
2010-03-16,99.465637
2010-03-17,100.055183
2010-03-18,100.003952
2010-03-19,99.497734
2010-03-22,100.029663
2010-03-23,100.733223
2010-03-24,100.244148
2010-03-25,100.081146
2010-03-26,100.02108
2010-03-29,100.655998
2010-03-30,100.724617
2010-03-31,100.381424
2010-04-01,101.067833
2010-04-05,101.891441
2010-04-06,102.131676
2010-04-07,101.548256
2010-04-08,101.900032
2010-04-09,102.569237
